   407/599     1.63G    0.1007     1.099   0.05527     1.255        20       640     0.206  0.004082 0.0001524 3.041e-05   0.09666    0.9629   0.05073
   408/599     1.63G    0.1005     1.101   0.05537     1.257        22       640    0.2063    0.0165 0.0001952 6.661e-05   0.09526    0.9638   0.05102
   409/599     1.63G    0.1003     1.079   0.05525     1.235        22       640       0.2  0.006122  1.33e-06 1.963e-07   0.09561    0.9723   0.05123
   410/599     1.63G   0.09983     1.075   0.05503      1.23        17       640    0.4001  0.009887 3.127e-06 3.898e-07   0.09507    0.9741   0.05144
   411/599     1.63G    0.1001     1.073   0.05539     1.229        13       640  0.002056    0.0165 9.897e-05 1.954e-05   0.09494    0.9646   0.05126
   412/599     1.63G    0.0999     1.085   0.05527      1.24        23       640  0.002275   0.02075 0.0001515 3.079e-05   0.09523    0.9733   0.05075
   413/599     1.63G    0.1001     1.091   0.05512     1.246        22       640  0.004609   0.03316 0.0003256 7.273e-05   0.09567    0.9738   0.05047
   414/599     1.63G    0.1003       1.1   0.05535     1.255        14       640    0.2059  0.004082 0.0001532 3.054e-05   0.09473    0.9679   0.05077
   415/599     1.63G    0.1009     1.114   0.05541     1.271        24       640     0.206  0.004082 0.0001587 3.156e-05   0.09593    0.9719   0.05093
   416/599     1.63G    0.1001     1.072   0.05498     1.227        20       640    0.2067  0.004082 0.0001804 5.384e-05   0.09557    0.9761    0.0506
   417/599     1.63G    0.1008       1.1   0.05455     1.256        15       640    0.2052   0.01241 0.0002051 5.752e-05   0.09535    0.9613   0.05029
   418/599     1.63G    0.1004       1.1   0.05492     1.256        33       640    0.2058  0.004082  0.000155 1.559e-05   0.09573    0.9503   0.05029
   419/599     1.63G   0.09991     1.074    0.0547     1.228        24       640     0.206  0.004082 0.0001552 3.078e-05   0.09518    0.9587   0.05063
   420/599     1.63G    0.1006     1.065   0.05519     1.221        16       640    0.2069   0.01241 0.0002169 5.628e-05   0.09626    0.9661   0.05097
   421/599     1.63G    0.1007     1.064   0.05524      1.22        17       640    0.2079   0.01241 0.0002754 7.313e-05    0.0964    0.9594   0.05095
   422/599     1.63G   0.09989     1.061   0.05509     1.216        26       640    0.2075   0.02075  0.000277 4.569e-05   0.09561     0.961   0.05098
   423/599     1.63G    0.1011     1.054   0.05551     1.211        27       640    0.2074   0.01241 0.0002476 4.948e-05   0.09525    0.9587   0.05086
   424/599     1.63G    0.1004     1.021   0.05537     1.177        11       640    0.2093   0.02075 0.0002989 5.175e-05   0.09739    0.9608   0.05046
   425/599     1.63G    0.1006     1.057   0.05498     1.212        12       640     0.208   0.01522 0.0002638 7.452e-05   0.09639    0.9642   0.05033
   426/599     1.63G    0.1005     1.051   0.05494     1.207        11       640    0.2097   0.01446 0.0002853 7.647e-05    0.0968     0.959    0.0506
   427/599     1.63G    0.1006     1.059   0.05485     1.215        21       640    0.2076   0.01446 0.0002456 4.902e-05   0.09582    0.9619   0.05076
   428/599     1.63G   0.09996     1.063   0.05482     1.218        18       640    0.2069    0.0165 0.0002224 4.443e-05   0.09464    0.9632    0.0505
   429/599     1.63G   0.09984     1.062   0.05521     1.217        19       640    0.2058    0.0165  0.000209 5.351e-05   0.09464    0.9661   0.05069
   430/599     1.63G   0.09981     1.038   0.05545     1.193        19       640    0.2056   0.01241 0.0001752 5.719e-05   0.09519    0.9575   0.05119
   431/599     1.63G    0.1008     1.042    0.0558     1.199        32       640    0.4063   0.01241 0.0002028 5.162e-05   0.09549    0.9569   0.05116
   432/599     1.63G   0.09989     1.057   0.05511     1.212        18       640    0.4061   0.01241 0.0002603 3.501e-05   0.09538    0.9551   0.05091
   433/599     1.63G   0.09967     1.046   0.05485     1.201         9       640    0.4073  0.004082 0.0001949 5.813e-05    0.0953    0.9556   0.05068
   434/599     1.63G    0.1006     1.088   0.05447     1.243        18       640     0.407  0.004082 0.0002083   5.8e-05   0.09569    0.9556   0.05026
   435/599     1.63G    0.1006     1.073    0.0548     1.228        16       640    0.4057  0.004082 0.0001497 2.989e-05   0.09528    0.9469   0.04982
   436/599     1.63G       0.1     1.086   0.05433     1.241        29       640    0.2067  0.004082 0.0002027 4.048e-05   0.09506    0.9589   0.04977
   437/599     1.63G    0.1003     1.082   0.05504     1.237        23       640     0.407  0.004082 0.0001803  1.81e-05   0.09484    0.9557   0.04987
   438/599     1.63G    0.1007     1.077   0.05525     1.233        22       640     0.205   0.01241 0.0002295 6.012e-05   0.09544    0.9526   0.05049
   439/599     1.63G    0.1001     1.088    0.0553     1.244         8       640    0.4076  0.004082 0.0001943 3.882e-05   0.09469    0.9525   0.05087
   440/599     1.63G   0.09998     1.096   0.05561     1.252         9       640    0.2074  0.004082 0.0003018 5.423e-05    0.0946     0.952   0.05095
   441/599     1.63G    0.1003     1.066   0.05562     1.222        22       640     0.208   0.01241 0.0002411 6.123e-05   0.09582    0.9535   0.05096
   442/599     1.63G    0.1006     1.079   0.05531     1.235        21       640    0.2065  0.004082 0.0001744 5.205e-05   0.09731    0.9583   0.05112
   443/599     1.63G    0.1003     1.062   0.05529     1.217        11       640  0.006378   0.01446 0.0001762 4.901e-05    0.0965    0.9486    0.0508
   444/599     1.63G    0.1002     1.092   0.05511     1.247        18       640   0.00931   0.02075 0.0005115 8.252e-05   0.09604    0.9498   0.05049
   445/599     1.63G    0.1001     1.077   0.05547     1.233        28       640  0.008113   0.02075 0.0004619 7.574e-05   0.09557    0.9487   0.05038
   446/599     1.63G   0.09935     1.077   0.05552     1.232        21       640    0.2051  0.004082 0.0001367 1.374e-05   0.09453    0.9492    0.0505
   447/599     1.63G    0.1004     1.063   0.05589     1.219        24       640  0.005873   0.02075  0.000522 8.093e-05   0.09466    0.9549   0.05092
   448/599     1.63G    0.1009     1.079   0.05531     1.235        19       640  0.003596   0.01446 0.0002634 5.271e-05   0.09528    0.9477   0.05104
   449/599     1.63G    0.1004     1.081   0.05513     1.236        25       640    0.2053  0.004024 0.0001359 2.715e-05   0.09598    0.9433   0.05046
   450/599     1.63G   0.09956     1.087    0.0546     1.242        19       640    0.2057   0.01241 0.0001985 3.417e-05   0.09653    0.9422      0.05
   451/599     1.63G    0.1007      1.08   0.05437     1.235        13       640    0.2057  0.004082 0.0001455 2.903e-05   0.09631    0.9436    0.0499
   452/599     1.63G   0.09982     1.063    0.0545     1.218        22       640    0.2057  0.004082 0.0001489 4.438e-05   0.09527    0.9506   0.04979
   453/599     1.63G   0.09926     1.067    0.0549     1.221        33       640     0.205  0.004082 0.0001418 2.812e-05   0.09537    0.9502    0.0499
   454/599     1.63G    0.1001     1.059   0.05533     1.214        24       640    0.2054  0.004082 0.0001381 4.103e-05   0.09523    0.9513   0.05071
   455/599     1.63G    0.1007     1.062    0.0555     1.219         7       640    0.4046  0.004082 0.0001317 2.608e-05   0.09552    0.9446    0.0513
   456/599     1.63G       0.1     1.065   0.05561      1.22        14       640    0.2054  0.004082 0.0001398 4.182e-05   0.09455    0.9464    0.0514
   457/599     1.63G   0.09952     1.066   0.05549     1.221        28       640  0.003918   0.02075  0.000302  5.73e-05   0.09448    0.9424    0.0509
   458/599     1.63G   0.09986     1.098   0.05522     1.253        20       640  0.003728   0.02075  0.000321 6.276e-05   0.09466    0.9418   0.05046
   459/599     1.63G    0.1003     1.086   0.05508     1.241        20       640  0.004387   0.02891 0.0003027 7.591e-05   0.09513    0.9422   0.05053
   460/599     1.63G    0.1002     1.082   0.05526     1.237        14       640 4.555e-05  0.004082 1.632e-06 1.994e-07   0.09538    0.9517   0.05089
   461/599     1.63G   0.09966     1.082   0.05541     1.238        37       640   0.01443   0.03484 0.0008053  0.000101   0.09528    0.9456   0.05097
   462/599     1.63G   0.09984     1.109   0.05542     1.265        13       640    0.4038  0.004082 0.0001317 2.616e-05   0.09605    0.9365   0.05102
   463/599     1.63G   0.09982     1.086   0.05544     1.241        13       640    0.4043  0.004056 0.0001394 2.485e-05   0.09625    0.9403   0.05117
   464/599     1.63G    0.1002     1.076   0.05536     1.232        17       640    0.4051   0.01241 0.0002138 5.416e-05   0.09543    0.9426   0.05123
   465/599     1.63G    0.1004     1.082   0.05528     1.238        32       640    0.4054   0.01241 0.0002259 4.764e-05   0.09564    0.9461   0.05121
   466/599     1.63G   0.09967     1.095   0.05504      1.25         9       640  0.005272  0.004082 0.0001361 4.072e-05   0.09566    0.9399   0.05103
   467/599     1.63G   0.09987     1.084   0.05508     1.239        21       640  0.003464  0.004082 9.817e-05 9.817e-06   0.09534      0.94    0.0508
   468/599     1.63G   0.09998     1.073   0.05498     1.228        14       640  0.005665  0.008163 0.0001453 2.892e-05   0.09512    0.9325    0.0505
   469/599     1.63G   0.09954     1.056   0.05514     1.211        14       640  0.006711  0.008163 0.0001748 3.479e-05   0.09505    0.9365   0.05051
   470/599     1.63G    0.1001     1.068   0.05505     1.223        11       640    0.2062  0.004082 0.0001698 5.057e-05   0.09448    0.9374   0.05075
   471/599     1.63G    0.1006     1.074   0.05505      1.23        19       640  4.58e-05  0.006122 1.636e-06 1.636e-07   0.09536    0.9384   0.05103
   472/599     1.63G   0.09984     1.042   0.05544     1.197        14       640    0.2058  0.004082 0.0001496 2.972e-05   0.09467    0.9421   0.05109
   473/599     1.63G   0.09921     1.057   0.05554     1.212        28       640    0.4046  0.004082 0.0001486 1.847e-05   0.09518    0.9356   0.05071
   474/599     1.63G    0.1004     1.099   0.05588     1.255        35       640    0.4045  0.004082 0.0001515 4.245e-05   0.09626    0.9326   0.05046
   475/599     1.63G    0.1004     1.073   0.05535     1.229        17       640    0.4053   0.01241 0.0002388 6.022e-05   0.09549    0.9323    0.0505
   476/599     1.63G   0.09963     1.062   0.05534     1.217        16       640    0.4045  0.004048 0.0001456 4.325e-05   0.09511    0.9349   0.05067
   477/599     1.63G    0.1004     1.059   0.05548     1.215        15       640    0.4051   0.01241 0.0002898 6.237e-05   0.09572    0.9322   0.05069
   478/599     1.63G   0.09978     1.068   0.05558     1.224        34       640    0.2051   0.01241 0.0002282 5.632e-05   0.09669     0.927   0.05064
   479/599     1.63G   0.09987      1.07   0.05531     1.225        17       640    0.2051  0.004082 0.0001448 5.741e-05   0.09661    0.9251   0.05068
   480/599     1.63G    0.1001     1.071   0.05531     1.227        22       640    0.2049   0.01241 0.0001836 5.695e-05   0.09572    0.9261   0.05071
   481/599     1.63G    0.1001     1.099    0.0551     1.254        19       640    0.2056   0.01446 0.0002019 4.806e-05   0.09538    0.9304   0.05071
   482/599     1.63G    0.1001     1.054   0.05541      1.21        12       640    0.4016  0.008333 8.353e-05 8.437e-06    0.0949    0.9288   0.05078
   483/599     1.63G   0.09972      1.11   0.05524     1.265        11       640    0.2006  0.008333 2.948e-05 2.985e-06   0.09474    0.9227   0.05064
   484/599     1.63G    0.1004     1.053   0.05521     1.209        13       640  0.004536  0.008163 0.0001377 4.097e-05   0.09608     0.927   0.05062
   485/599     1.63G   0.09952     1.085   0.05518      1.24        14       640    0.2052  0.004082 0.0001375 1.379e-05   0.09583    0.9314   0.05067
   486/599     1.63G    0.1005     1.091   0.05502     1.247        37       640    0.2048  0.004082 0.0001279 3.785e-05   0.09535    0.9312   0.05063
   487/599     1.63G    0.1004     1.068   0.05551     1.224        19       640    0.2049  0.004082 0.0001579 5.343e-05   0.09576    0.9247   0.05053
   488/599     1.63G   0.09979     1.077   0.05529     1.232        18       640    0.4051   0.01241 0.0002693 6.035e-05   0.09482    0.9274   0.05044
   489/599     1.63G   0.09975      1.07   0.05554     1.225        22       640    0.4049   0.01241 0.0002656 5.794e-05   0.09518    0.9275    0.0505
   490/599     1.63G    0.1004     1.097   0.05527     1.252        20       640    0.4038  0.004082 0.0001281 3.812e-05   0.09573    0.9294   0.05066
   491/599     1.63G   0.09992     1.061   0.05539     1.216        13       640  0.004445   0.03299 0.0003823  8.97e-05   0.09541    0.9227   0.05074
   492/599     1.63G   0.09941     1.088   0.05516     1.243        19       640    0.4041  0.004082 0.0001345 4.007e-05   0.09519    0.9265   0.05078
   493/599     1.63G    0.1005     1.076   0.05541     1.232        16       640  0.002849    0.0165 0.0002353 5.643e-05   0.09541    0.9185   0.05054
   494/599     1.63G    0.0998     1.088   0.05551     1.243        23       640     0.405   0.01241 0.0001548 4.619e-05   0.09557    0.9243   0.05045
   495/599     1.63G   0.09995     1.074   0.05564     1.229        15       640    0.4039  0.004082 0.0001079 3.214e-05   0.09586    0.9242    0.0508
   496/599     1.63G   0.09962     1.074   0.05552     1.229        16       640    0.2043  0.004082 0.0001104 3.286e-05   0.09609    0.9264   0.05118
   497/599     1.63G   0.09953     1.079   0.05515     1.234        14       640  0.004238  0.004082 0.0001182 1.185e-05   0.09587    0.9212   0.05097
   498/599     1.63G   0.09946     1.081   0.05514     1.235        18       640 3.817e-05  0.006122 1.364e-06 1.724e-07     0.095    0.9169   0.05034
   499/599     1.63G    0.1003     1.074   0.05494      1.23        17       640  0.003907  0.004082 0.0001057 1.061e-05    0.0949     0.919   0.04996
   500/599     1.63G   0.09979     1.036   0.05485      1.19        19       640  0.004954   0.01241 0.0002699 6.487e-05   0.09529    0.9151   0.04991
   501/599     1.63G    0.1003     1.075   0.05464      1.23        27       640  0.006922   0.02908 0.0005964 9.973e-05   0.09551    0.9067    0.0503
   502/599     1.63G   0.09976     1.075   0.05524      1.23        37       640  0.003542  0.003975 9.166e-05 1.833e-05   0.09538    0.9136   0.05078
   503/599     1.63G   0.09912     1.064   0.05549     1.219         8       640  0.004685   0.02075 0.0002722 6.218e-05   0.09573    0.9198   0.05117
   504/599     1.63G   0.09978     1.066   0.05554     1.222        11       640  0.003665  0.004082 9.334e-05 2.787e-05   0.09545    0.9206   0.05138
   505/599     1.63G    0.1003     1.062   0.05555     1.218        18       640    0.2035  0.004082 9.459e-05 2.834e-05   0.09616     0.917   0.05146
   506/599     1.63G    0.1006     1.071   0.05555     1.227        18       640    0.2036  0.004082 9.119e-05 3.641e-05   0.09506    0.9169   0.05123
   507/599     1.63G   0.09987     1.052   0.05502     1.207         7       640  0.003631  0.004082 9.264e-05 2.749e-05   0.09543    0.9123   0.05086
   508/599     1.63G    0.1004     1.067   0.05492     1.222        33       640  0.002284   0.01241 0.0001453 4.087e-05   0.09551    0.9155   0.05057
   509/599     1.63G   0.09908     1.102   0.05471     1.256        12       640    0.2039   0.01241 0.0001422 4.624e-05   0.09532    0.9145   0.05063
   510/599     1.63G   0.09969     1.064   0.05489     1.219        16       640    0.2034  0.004082  8.78e-05 1.748e-05   0.09529    0.9156   0.05064
   511/599     1.63G       0.1     1.063   0.05501     1.218        19       640     0.204  0.004082  0.000109 3.267e-05   0.09587      0.92    0.0507
   512/599     1.63G    0.0995     1.062   0.05509     1.217        19       640    0.2044  0.004082   0.00012 1.205e-05   0.09591    0.9167    0.0507
   513/599     1.63G    0.0992     1.052   0.05523     1.206        13       640    0.2044  0.004082 0.0001229 4.893e-05   0.09535    0.9144   0.05082
   514/599     1.63G    0.1004     1.047   0.05509     1.203        23       640  0.003728  0.004082 9.991e-05  1.98e-05   0.09568    0.9123   0.05096
   515/599     1.63G   0.09973     1.044   0.05524     1.199        12       640  0.003548  0.004082  9.27e-05  3.66e-05   0.09573    0.9091   0.05108
   516/599     1.63G   0.09971     1.073   0.05507     1.228        15       640   0.00344  0.004082 9.439e-05 2.801e-05   0.09629      0.91   0.05106
   517/599     1.63G    0.1002     1.052   0.05523     1.208        26       640   0.00437   0.02483  0.000278 4.735e-05    0.0961    0.9074     0.051
   518/599     1.63G    0.1009     1.071   0.05515     1.227        29       640  0.002356  0.004082 6.135e-05 1.806e-05   0.09589    0.9035   0.05089
   519/599     1.63G   0.09903     1.036   0.05514      1.19        17       640  0.004745   0.01241 0.0001803  3.66e-05   0.09504    0.9132   0.05084
   520/599     1.63G    0.1002     1.038   0.05522     1.194        10       640  0.004934   0.01241 0.0001887 3.171e-05    0.0954     0.906   0.05065
   521/599     1.63G   0.09993     1.042   0.05521     1.198        30       640  0.006529   0.02075 0.0005858 0.0001007   0.09589    0.8956   0.05065
   522/599     1.63G   0.09938     1.042   0.05554     1.197         9       640  0.004774   0.01241 0.0002299 4.411e-05   0.09525    0.9052   0.05092
   523/599     1.63G   0.09963     1.017   0.05539     1.172        18       640  0.003611   0.01241 0.0001832 3.609e-05   0.09496    0.9103   0.05122
   524/599     1.63G   0.09969      1.03   0.05537     1.185        22       640  0.002015  0.004082 5.088e-05 1.524e-05   0.09504    0.9095   0.05131
   525/599     1.63G   0.09983     1.051   0.05548     1.206        19       640  0.003544   0.01106 0.0001898 2.905e-05   0.09494     0.898   0.05122
   526/599     1.63G   0.09961     1.062   0.05515     1.217        13       640  0.002967   0.01241 0.0001053 2.763e-05   0.09522    0.8951   0.05089
   527/599     1.63G   0.09957     1.039    0.0551     1.193        22       640  0.002431   0.01446 9.811e-05 2.428e-05    0.0952    0.8945   0.05071
   528/599     1.63G   0.09985      1.04   0.05476     1.195        16       640  0.001102  0.004082 2.924e-05 8.659e-06   0.09583    0.8985   0.05058
   529/599     1.63G   0.09893     1.065   0.05481     1.219        23       640  0.001142  0.006122 2.917e-05 8.629e-06   0.09598    0.9008   0.05041
   530/599     1.63G       0.1     1.018   0.05463     1.173         9       640  0.001044  0.008163 2.887e-05 5.625e-06   0.09561    0.9048   0.05043
   531/599     1.63G   0.09961     1.024   0.05482     1.178        20       640 0.0006278  0.004082 1.855e-05 5.536e-06   0.09559    0.9024   0.05053
   532/599     1.63G   0.09931     1.035   0.05477     1.189        18       640 0.0009816  0.004082 2.571e-05 7.713e-06   0.09509    0.9045   0.05077
   533/599     1.63G    0.1007     1.018   0.05496     1.174        42       640  0.001099  0.004082 2.889e-05 8.528e-06   0.09516    0.9018   0.05076
   534/599     1.63G    0.1008     1.041   0.05484     1.196        15       640  0.001877  0.004082 4.792e-05 1.433e-05   0.09582    0.9014   0.05068
   535/599     1.63G   0.09879     1.037   0.05494     1.191        13       640  0.001805  0.004082 4.884e-05 1.461e-05   0.09522    0.8985   0.05061
   536/599     1.63G   0.09994     1.027    0.0547     1.182        19       640  0.001205  0.004082 4.201e-05 1.676e-05    0.0948    0.9067   0.05072
   537/599     1.63G   0.09929     1.014   0.05488     1.169        19       640  0.001637  0.004082 4.504e-05 1.349e-05   0.09544    0.9075     0.051
   538/599     1.63G   0.09972     1.045    0.0547     1.199        17       640  0.001679  0.006122 4.308e-05 1.277e-05   0.09553    0.8912   0.05096
   539/599     1.63G   0.09984     1.035   0.05485      1.19        30       640  0.003502   0.01667 0.0002237 3.817e-05    0.0953    0.8921   0.05068
   540/599     1.63G    0.1003      1.05   0.05487     1.205        13       640 0.0009743  0.008333 4.545e-05 4.545e-06   0.09508    0.8996   0.05052
   541/599     1.63G    0.1001     1.047   0.05489     1.202        20       640 4.689e-05  0.004082 1.713e-06 1.713e-07   0.09599    0.8969    0.0504
   542/599     1.63G   0.09949     1.062   0.05455     1.216        25       640 2.988e-05  0.004082 8.059e-07 8.059e-08   0.09627    0.8979   0.05029
   543/599     1.63G   0.09931     1.052   0.05486     1.206        10       640 3.095e-05  0.002041 7.987e-07 1.008e-07   0.09637    0.9039   0.05038
   544/599     1.63G   0.09995     1.029   0.05499     1.184        12       640  0.002789   0.01667 0.0001862 3.724e-05   0.09604    0.8955   0.05072
   545/599     1.63G    0.1001     1.037   0.05494     1.192        19       640 1.278e-05  0.002041 1.942e-07 3.884e-08    0.0958    0.8965   0.05103
   546/599     1.63G   0.09985     1.025   0.05507      1.18        34       640  0.003197   0.01037 0.0001484 1.484e-05   0.09495       0.9   0.05096
   547/599     1.63G   0.09961     1.038   0.05463     1.192        37       640  0.004369   0.02138  0.000216 5.266e-05   0.09458    0.8992   0.05074
   548/599     1.63G   0.09957     1.054   0.05464     1.208        26       640  0.004845   0.02687 0.0002448 4.102e-05   0.09497    0.8963   0.05057
   549/599     1.63G   0.09953     1.058   0.05474     1.212        21       640  0.004742   0.02687  0.000277 4.171e-05   0.09537    0.8877   0.05063
   550/599     1.63G   0.09952     1.027   0.05497     1.182        18       640  0.005676   0.02279  0.000312  4.53e-05   0.09556    0.8887   0.05087
   551/599     1.63G    0.1001     1.056   0.05469      1.21        22       640  0.001799  0.006122 4.584e-05 1.358e-05   0.09531    0.8894   0.05098
   552/599     1.63G    0.0999     1.048   0.05477     1.203        21       640 4.553e-05  0.004082 1.676e-06 2.875e-07   0.09454    0.8959   0.05075
   553/599     1.63G   0.09865     1.032   0.05502     1.186        15       640 4.181e-05  0.006122 1.558e-06 1.811e-07   0.09432    0.8945   0.05043
   554/599     1.63G    0.1001     1.032   0.05507     1.187        10       640 3.341e-05  0.002041 8.567e-07 1.083e-07   0.09413    0.8987    0.0503
   555/599     1.63G   0.09972      1.03   0.05489     1.185         7       640 3.852e-05  0.002041 9.358e-07 9.358e-08   0.09531    0.8901   0.05036
   556/599     1.63G   0.09953     1.028   0.05511     1.183         7       640 3.002e-05  0.004082 8.105e-07 8.105e-08   0.09533    0.8885   0.05056
   557/599     1.63G    0.1002      1.04   0.05519     1.196        11       640 3.194e-05  0.002041 8.242e-07 8.242e-08   0.09601     0.886   0.05059
   558/599     1.63G    0.1004     1.033   0.05504     1.188        23       640  0.004092   0.01667 0.0002011 2.011e-05   0.09613    0.8939   0.05054
   559/599     1.63G   0.09981     1.061   0.05474     1.216        19       640  0.004848   0.01871 0.0002657 5.312e-05    0.0959    0.8916   0.05052
   560/599     1.63G   0.09939     1.071   0.05476     1.225        26       640  0.008119   0.03316 0.0004766 9.264e-05   0.09523     0.894   0.05041
   561/599     1.63G   0.09992     1.032    0.0546     1.187        17       640  0.002176   0.01241  8.73e-05 2.344e-05   0.09559    0.8975   0.05023
   562/599     1.63G   0.09925      1.06   0.05464     1.214        19       640   0.00178  0.004082 4.595e-05 9.167e-06   0.09537    0.8899   0.05017
   563/599     1.63G    0.1002     1.051   0.05483     1.206        15       640  0.001784  0.004082 4.593e-05 9.161e-06   0.09542    0.8839   0.05024
   564/599     1.63G       0.1     1.064   0.05488     1.219        14       640  0.004197   0.02075 0.0002634 6.326e-05   0.09514    0.8837   0.05036
   565/599     1.63G   0.09979     1.077   0.05468     1.232        23       640  0.001873  0.004082 4.761e-05 1.426e-05   0.09573    0.8857    0.0506
   566/599     1.63G   0.09957     1.041   0.05485     1.195        29       640  0.001802  0.004082 4.655e-05 9.309e-06   0.09507    0.8865   0.05075
   567/599     1.63G   0.09982     1.006   0.05476      1.16        26       640  0.001769  0.004082 4.537e-05 1.361e-05   0.09541    0.8881   0.05068
   568/599     1.63G    0.1007     1.027   0.05471     1.182        22       640  0.002626  0.008333 0.0001302 1.358e-05   0.09535    0.8791   0.05036
   569/599     1.63G   0.09975     1.047   0.05491     1.201        24       640         0         0         0         0   0.09578    0.8858   0.05016
   570/599     1.63G   0.09928     1.038   0.05474     1.192        24       640         0         0         0         0   0.09574    0.8859   0.05024
   571/599     1.63G    0.1001     1.029   0.05475     1.184        20       640         0         0         0         0   0.09598    0.8878   0.05044
   572/599     1.63G   0.09961      1.03   0.05468     1.185        20       640  0.003545   0.01667 0.0001751 1.751e-05   0.09575    0.8886   0.05054
   573/599     1.63G   0.09991     1.052   0.05463     1.207         6       640 0.0001011  0.008333 5.009e-06 5.009e-07   0.09528    0.8883   0.05054
   574/599     1.63G   0.09944    0.9963   0.05486     1.151        10       640 0.0002601  0.008333 1.271e-05 1.271e-06    0.0948    0.8887   0.05054
   575/599     1.63G   0.09897     1.086    0.0549      1.24         8       640  0.001785  0.004082 4.527e-05 1.811e-05   0.09456    0.8847    0.0505
   576/599     1.63G   0.09998      1.02   0.05499     1.175        26       640  0.001713  0.004082 4.476e-05 1.782e-05   0.09461    0.8866   0.05044
   577/599     1.63G   0.09918     1.047   0.05509     1.201        13       640  0.003668   0.02075 0.0001893 3.184e-05   0.09492    0.8815   0.05046
   578/599     1.63G   0.09971     1.055   0.05498     1.209        24       640  0.002645   0.01667 0.0001682 2.915e-05   0.09547    0.8848   0.05056
   579/599     1.63G       0.1     1.052   0.05479     1.207        12       640 0.0003568  0.008333 1.793e-05 1.793e-06   0.09603    0.8789    0.0506
   580/599     1.63G   0.09925     1.018   0.05463     1.171        27       640  0.002297  0.008333 0.0001104 1.104e-05   0.09584    0.8861   0.05037
   581/599     1.63G   0.09976     1.037   0.05456     1.191        19       640 4.055e-05  0.008333 1.895e-06 3.791e-07   0.09545    0.8862   0.05002
   582/599     1.63G   0.09979     1.033   0.05445     1.187        11       640  0.002632  0.008333 0.0001264 1.264e-05   0.09539    0.8834   0.05005
   583/599     1.63G       0.1     1.009   0.05458     1.163        25       640 4.091e-05  0.008333 1.915e-06 1.915e-07   0.09564    0.8836   0.05034
   584/599     1.63G    0.1001     1.026   0.05444      1.18        17       640 4.114e-05  0.008333 1.926e-06 1.926e-07   0.09537    0.8819   0.05037
   585/599     1.63G       0.1     1.046   0.05448     1.201        33       640  0.003735   0.01667 0.0001773 1.795e-05   0.09538    0.8807   0.05031
   586/599     1.63G   0.09977     1.038   0.05442     1.192        15       640  0.003531   0.01667 0.0001678 1.678e-05   0.09529    0.8822   0.05042
   587/599     1.63G   0.09964     1.022   0.05478     1.176        18       640  0.002871   0.01667 0.0001484 1.484e-05   0.09577    0.8852   0.05064
   588/599     1.63G    0.0995     1.054   0.05454     1.208        23       640         0         0         0         0   0.09604    0.8845   0.05065
   589/599     1.63G   0.09926      1.03   0.05465     1.183        24       640         0         0         0         0   0.09549    0.8805   0.05069
   590/599     1.63G   0.09893     1.018   0.05499     1.172        20       640         0         0         0         0    0.0954    0.8796   0.05089
   591/599     1.63G    0.0988     1.064   0.05501     1.218        15       640  0.001192  0.004082 3.241e-05 1.296e-05   0.09589    0.8794   0.05103
   592/599     1.63G    0.1005     1.037   0.05502     1.193        18       640  0.001079  0.004082 3.078e-05 6.121e-06   0.09627    0.8783   0.05106
   593/599     1.63G    0.1002     1.051   0.05494     1.206        29       640         0         0         0         0   0.09566    0.8829   0.05105
   594/599     1.63G   0.09954     1.022   0.05487     1.176        25       640 2.204e-05  0.002041 3.388e-07 3.388e-08    0.0955    0.8836   0.05082
   595/599     1.63G   0.09966     1.027   0.05467     1.181        16       640         0         0         0         0     0.095    0.8847   0.05067
   596/599     1.63G   0.09866     1.021   0.05482     1.175         9       640         0         0         0         0   0.09473    0.8815   0.05051
   597/599     1.63G   0.09882     1.024   0.05479     1.178        17       640         0         0         0         0   0.09483    0.8832   0.05048
   598/599     1.63G   0.09982     1.029   0.05437     1.183         8       640         0         0         0         0   0.09516    0.8768   0.05047
   599/599     1.63G   0.09952     1.041   0.05499     1.196        10       640         0         0         0         0    0.0951    0.8752   0.05051
