   408/599     6.73G   0.02379    0.0157  0.001188   0.04068       167       640    0.9298    0.8752    0.9074    0.4348   0.04438   0.02817  0.003455
   409/599     6.73G   0.02413   0.01594  0.001215   0.04129       167       640    0.9045    0.8962     0.911    0.4341   0.04427   0.02826  0.003823
   410/599     6.73G   0.02327   0.01537  0.001181   0.03982       134       640    0.9199    0.8819    0.9145    0.4341   0.04438     0.028  0.003906
   411/599     6.73G   0.02332   0.01602   0.00113   0.04047       156       640    0.9194    0.8813    0.9127    0.4312   0.04453   0.02781  0.003785
   412/599     6.73G   0.02394   0.01559   0.00105   0.04058       152       640    0.9287    0.8776    0.9141    0.4286   0.04521   0.02822  0.003601
   413/599     6.73G   0.02335   0.01587  0.001229   0.04045       177       640     0.912    0.8998    0.9215    0.4281   0.04478   0.02797  0.003369
   414/599     6.73G   0.02299   0.01539  0.001017    0.0394       182       640    0.9379    0.8792    0.9186    0.4253   0.04437   0.02801  0.003295
   415/599     6.73G   0.02376   0.01582  0.001309   0.04089       191       640    0.9409     0.871    0.9174    0.4223   0.04469   0.02866  0.003412
   416/599     6.73G   0.02354   0.01548  0.001131   0.04016       169       640    0.9427    0.8845    0.9193    0.4214   0.04514   0.02751  0.003417
   417/599     6.73G    0.0234   0.01577  0.001111   0.04028       147       640    0.9287    0.9013    0.9204    0.4318   0.04481   0.02693  0.003331
   418/599     6.73G   0.02333   0.01522  0.001053   0.03961       253       640    0.9373    0.8928    0.9187    0.4326    0.0445   0.02691  0.003227
   419/599     6.73G   0.02359   0.01597  0.001231   0.04079       172       640    0.9323    0.8819    0.9196     0.438   0.04452   0.02705    0.0031
   420/599     6.73G   0.02332   0.01634  0.001122   0.04079       211       640    0.9246    0.8799    0.9131    0.4423   0.04445   0.02714  0.003212
   421/599     6.73G   0.02322   0.01622  0.001143   0.04059       164       640    0.9198    0.8891     0.912    0.4439   0.04422   0.02712  0.003205
   422/599     6.73G   0.02368   0.01604  0.001169   0.04089       161       640    0.9203    0.8976    0.9182    0.4384   0.04392   0.02662  0.003287
   423/599     6.73G   0.02342   0.01597  0.001011    0.0404       159       640    0.9367    0.8947    0.9222    0.4366   0.04385   0.02659  0.003249
   424/599     6.73G   0.02323   0.01562  0.001072   0.03992       170       640    0.9363    0.8853    0.9112    0.4416   0.04406   0.02664  0.003197
   425/599     6.73G   0.02382   0.01596  0.001128   0.04091       133       640    0.9365    0.8853    0.9074    0.4387    0.0444   0.02696   0.00313
   426/599     6.73G   0.02312   0.01587  0.001094   0.04009       193       640    0.9248    0.8883    0.9092    0.4365   0.04452   0.02729  0.002982
   427/599     6.73G   0.02292    0.0161  0.001078   0.04009       202       640    0.9509    0.8723    0.9153    0.4377   0.04451   0.02766  0.003151
   428/599     6.73G   0.02286   0.01539  0.001099   0.03935       187       640    0.9277    0.8939    0.9141    0.4434   0.04427    0.0273  0.003243
   429/599     6.73G   0.02311   0.01552  0.001094   0.03972       163       640    0.9329    0.8925    0.9147    0.4437   0.04419   0.02747  0.003347
   430/599     6.73G   0.02333   0.01535  0.001156   0.03983       167       640    0.9229    0.8959    0.9106    0.4353   0.04412   0.02743  0.003065
   431/599     6.73G    0.0236   0.01601   0.00126   0.04087       174       640    0.9193    0.9001    0.9115    0.4349   0.04424   0.02734  0.003089
   432/599     6.73G   0.02289   0.01578  0.001114   0.03979       202       640    0.9236    0.9004    0.9159    0.4294    0.0445   0.02772  0.003153
   433/599     6.73G   0.02348   0.01585  0.001129   0.04045       180       640    0.9267    0.8954    0.9179    0.4261   0.04468   0.02764  0.003064
   434/599     6.73G   0.02295   0.01612  0.001297   0.04037       181       640    0.9278    0.8892    0.9118    0.4325   0.04473   0.02779  0.003175
   435/599     6.73G   0.02301   0.01627  0.001155   0.04043       179       640    0.9273    0.8812    0.9103    0.4407   0.04469   0.02812  0.003385
   436/599     6.73G   0.02326   0.01531  0.001141   0.03971       154       640    0.9096    0.8861    0.9048    0.4415   0.04482   0.02825  0.003416
   437/599     6.73G   0.02351   0.01589  0.001243   0.04065       179       640     0.918    0.8857    0.9052    0.4381   0.04446    0.0279  0.003302
   438/599     6.73G   0.02324   0.01556  0.001247   0.04005       169       640      0.93    0.8904    0.9124    0.4383     0.044   0.02777  0.003206
   439/599     6.73G   0.02266   0.01482  0.001093   0.03857       145       640    0.9304    0.8936    0.9108    0.4396   0.04403   0.02784  0.002857
   440/599     6.73G   0.02314   0.01562  0.001163   0.03992       159       640    0.9329     0.888    0.9101    0.4315   0.04412   0.02805   0.00277
   441/599     6.73G   0.02294   0.01622  0.001285   0.04044       164       640    0.9387    0.8766    0.9114    0.4293   0.04431   0.02802  0.002853
   442/599     6.73G   0.02345    0.0159  0.001304   0.04065       222       640    0.9332    0.8797    0.9125     0.426   0.04449   0.02801  0.003011
   443/599     6.73G   0.02342   0.01563  0.001221   0.04028       170       640    0.9274    0.8926    0.9166    0.4342   0.04471   0.02781  0.003054
   444/599     6.73G   0.02255   0.01524  0.001005    0.0388       148       640    0.9388    0.8774    0.9132    0.4344   0.04436   0.02797  0.003041
   445/599     6.73G   0.02292   0.01559  0.001128   0.03964       159       640    0.9459    0.8805    0.9135    0.4282   0.04461   0.02813  0.003231
   446/599     6.73G   0.02273   0.01536  0.001137   0.03923       181       640    0.9316    0.8872    0.9067    0.4354   0.04501   0.02841  0.003576
   447/599     6.73G   0.02283   0.01557  0.001129   0.03953       158       640    0.9464    0.8841    0.9094    0.4329    0.0451   0.02855  0.003523
   448/599     6.73G   0.02263   0.01551  0.001085   0.03922       163       640    0.9305    0.8901    0.9058    0.4271   0.04546   0.02873  0.003999
   449/599     6.73G   0.02287   0.01575  0.001131   0.03975       174       640    0.9252    0.8985    0.9101    0.4274   0.04521   0.02843  0.003982
   450/599     6.73G   0.02257   0.01545  0.001046   0.03907       153       640    0.9554    0.8698    0.9123    0.4273     0.045   0.02821  0.003621
   451/599     6.73G   0.02282   0.01528  0.001101    0.0392       156       640    0.9369    0.8846     0.914    0.4318    0.0447   0.02812  0.003328
   452/599     6.73G   0.02232   0.01504  0.001118   0.03847       141       640    0.9434    0.8813    0.9116     0.433   0.04462   0.02832  0.003292
   453/599     6.73G   0.02305    0.0156  0.001202   0.03985       163       640     0.943    0.8892    0.9136    0.4302    0.0444    0.0283   0.00312
   454/599     6.73G   0.02263   0.01565  0.001236   0.03952       200       640    0.9481    0.8818    0.9152    0.4313   0.04447   0.02815  0.003157
   455/599     6.73G   0.02298   0.01557  0.001266   0.03982       181       640    0.9459    0.8816    0.9113    0.4338   0.04485   0.02826  0.003335
   456/599     6.73G   0.02255    0.0155  0.001034   0.03908       178       640    0.9389    0.8733    0.9043    0.4266   0.04506   0.02906  0.003524
   457/599     6.73G   0.02277   0.01542  0.001073   0.03925       170       640    0.9523      0.86    0.9056    0.4262   0.04443   0.02861  0.003113
   458/599     6.73G   0.02255   0.01492   0.00102   0.03849       149       640    0.9639    0.8522     0.909    0.4313   0.04424   0.02806  0.002978
   459/599     6.73G   0.02272   0.01565  0.001135   0.03951       138       640    0.9309    0.8781    0.9139    0.4315   0.04439   0.02794  0.003092
   460/599     6.73G   0.02264   0.01559  0.001117   0.03935       211       640    0.9223     0.889      0.91    0.4346   0.04418   0.02837  0.003295
   461/599     6.73G   0.02239    0.0153  0.001059   0.03875       152       640    0.9246    0.8826     0.911    0.4321   0.04401   0.02811   0.00354
   462/599     6.73G   0.02217   0.01535  0.001017   0.03854       154       640    0.9313    0.8764    0.9139    0.4344   0.04414   0.02803  0.003622
   463/599     6.73G   0.02229   0.01541 0.0009818   0.03868       144       640    0.9327    0.8835    0.9146    0.4296    0.0443   0.02803  0.003728
   464/599     6.73G   0.02284   0.01536  0.001177   0.03937       177       640    0.9315    0.8749    0.9126    0.4305   0.04452   0.02808  0.003577
   465/599     6.73G   0.02224   0.01482 0.0009568   0.03803       152       640    0.9334    0.8801    0.9129    0.4282   0.04441    0.0282  0.003659
   466/599     6.73G   0.02248   0.01551  0.001067   0.03905       174       640    0.9276    0.8807    0.9095    0.4289   0.04437   0.02819  0.003711
   467/599     6.73G   0.02277   0.01573 0.0009663   0.03947       184       640     0.946    0.8714    0.9155    0.4326   0.04421   0.02802  0.003656
   468/599     6.73G   0.02203   0.01542  0.001106   0.03856       195       640    0.9448     0.879    0.9116    0.4319   0.04443   0.02806   0.00364
   469/599     6.73G    0.0223    0.0156  0.001151   0.03905       216       640    0.9437    0.8796    0.9087    0.4313   0.04428   0.02805  0.003717
   470/599     6.73G   0.02245   0.01567  0.001058   0.03918       218       640    0.9249    0.8928    0.9151    0.4299   0.04439   0.02791  0.003969
   471/599     6.73G   0.02241   0.01505 0.0009215   0.03838       149       640    0.9295    0.8862    0.9128    0.4314   0.04464   0.02791  0.003981
   472/599     6.73G   0.02264   0.01538  0.001012   0.03903       191       640    0.9571    0.8696    0.9118    0.4297   0.04473   0.02814  0.003739
   473/599     6.73G    0.0224    0.0156  0.001194    0.0392       159       640    0.9524    0.8716    0.9119    0.4305   0.04467   0.02812  0.003626
   474/599     6.73G   0.02278   0.01575  0.001129   0.03965       183       640    0.9495    0.8669    0.9092    0.4323   0.04458   0.02793  0.003677
   475/599     6.73G   0.02208   0.01529 0.0009946   0.03836       167       640    0.9346    0.8767    0.9126    0.4337   0.04424   0.02799  0.003744
   476/599     6.73G    0.0232   0.01541  0.001226   0.03984       183       640    0.9402    0.8738    0.9152     0.427   0.04448   0.02843  0.003823
   477/599     6.73G   0.02231   0.01515  0.001177   0.03863       136       640    0.9427    0.8707    0.9183    0.4266   0.04457   0.02882  0.003727
   478/599     6.73G   0.02212   0.01498  0.001025   0.03813       161       640    0.9384    0.8727    0.9112    0.4251   0.04435   0.02892  0.003777
   479/599     6.73G   0.02232   0.01519   0.00109    0.0386       169       640    0.9402    0.8786    0.9089    0.4245   0.04447   0.02897   0.00382
   480/599     6.73G   0.02223   0.01531  0.001031   0.03857       173       640    0.9354    0.8791     0.905    0.4207   0.04481   0.02888  0.003819
   481/599     6.73G   0.02232   0.01533  0.001136   0.03879       174       640    0.9455    0.8731    0.9067    0.4233    0.0449   0.02842  0.003729
   482/599     6.73G   0.02208   0.01559  0.001135    0.0388       176       640    0.9417    0.8719    0.9048    0.4253   0.04491   0.02824   0.00379
   483/599     6.73G   0.02196   0.01533  0.001074   0.03836       148       640    0.9309    0.8826    0.9093    0.4319   0.04483   0.02789  0.003765
   484/599     6.73G   0.02234   0.01528  0.001121   0.03874       200       640    0.9311    0.8866    0.9109    0.4249   0.04472   0.02789  0.003768
   485/599     6.73G   0.02203   0.01516  0.001091   0.03828       209       640    0.9269    0.8843    0.9112    0.4251    0.0447   0.02799  0.003698
   486/599     6.73G   0.02206   0.01521  0.001119   0.03839       188       640    0.9274    0.8888    0.9096    0.4258   0.04494   0.02791  0.003594
   487/599     6.73G   0.02207   0.01567  0.001029   0.03877       156       640    0.9275    0.8917    0.9121    0.4242   0.04509   0.02802  0.003631
   488/599     6.73G   0.02208   0.01511  0.001026   0.03822       179       640    0.9244    0.8849    0.9082    0.4288   0.04486   0.02779  0.003557
   489/599     6.73G   0.02232   0.01532  0.001193   0.03884       218       640    0.9166    0.8906    0.9084    0.4346   0.04475   0.02769  0.003413
   490/599     6.73G   0.02186   0.01499 0.0009985   0.03785       171       640    0.9198      0.89    0.9104    0.4323   0.04468   0.02763  0.003333
   491/599     6.73G   0.02218   0.01558  0.001001   0.03876       160       640    0.9185    0.8917    0.9157    0.4365   0.04442   0.02783  0.003346
   492/599     6.73G   0.02226   0.01513  0.001352   0.03875       198       640    0.9208    0.8946    0.9147    0.4285   0.04443   0.02801  0.003348
   493/599     6.73G   0.02247   0.01557  0.001158   0.03919       170       640    0.9478    0.8751    0.9152    0.4309   0.04439   0.02796  0.003293
   494/599     6.73G   0.02206   0.01557  0.001213   0.03884       185       640     0.936    0.8813    0.9134    0.4336    0.0446   0.02819  0.003252
   495/599     6.73G   0.02153    0.0151  0.001181   0.03782       189       640     0.928    0.8824    0.9058    0.4337   0.04459   0.02816  0.003061
   496/599     6.73G    0.0221   0.01527  0.001099   0.03846       169       640    0.9199    0.8924    0.9078    0.4337   0.04444   0.02802  0.003112
   497/599     6.73G   0.02209   0.01527  0.001004   0.03837       171       640    0.9265    0.8914    0.9096    0.4318   0.04435   0.02798  0.003177
   498/599     6.73G    0.0219   0.01544  0.001108   0.03845       164       640     0.938    0.8708    0.9095    0.4343   0.04416   0.02826  0.003243
   499/599     6.73G   0.02169   0.01532  0.001015   0.03802       220       640    0.9228    0.8969    0.9122    0.4351   0.04386   0.02837  0.003232
   500/599     6.73G   0.02175   0.01563  0.001171   0.03855       161       640     0.927    0.8845    0.9128      0.44    0.0441   0.02853  0.003268
   501/599     6.73G   0.02194   0.01503 0.0009688   0.03793       142       640    0.9174    0.8798    0.9054    0.4333   0.04459   0.02864  0.003418
   502/599     6.73G   0.02207   0.01537  0.001269    0.0387       188       640    0.9239    0.8897    0.9093    0.4349   0.04458   0.02869  0.003183
   503/599     6.73G   0.02184   0.01525  0.001066   0.03816       152       640    0.9207    0.8866    0.9047    0.4315   0.04451   0.02867  0.003137
   504/599     6.73G   0.02197   0.01492 0.0009342   0.03783       151       640     0.954    0.8662    0.9085    0.4339   0.04448   0.02842  0.003127
   505/599     6.73G   0.02177   0.01509 0.0009992   0.03786       139       640    0.9487    0.8709    0.9096    0.4322   0.04436   0.02835  0.002995
   506/599     6.73G   0.02169   0.01507  0.001006   0.03777       202       640    0.9466    0.8709     0.909    0.4342    0.0444   0.02842  0.002973
   507/599     6.73G   0.02161   0.01467  0.001061   0.03734       149       640     0.917     0.887     0.908    0.4322   0.04443   0.02853  0.002974
   508/599     6.73G   0.02127   0.01488 0.0009574    0.0371       143       640    0.9344    0.8688    0.9079    0.4306   0.04437   0.02846  0.002941
   509/599     6.73G   0.02145   0.01524  0.001026   0.03771       199       640    0.9344    0.8685    0.9093    0.4319   0.04444   0.02841  0.003026
   510/599     6.73G   0.02168    0.0157  0.001055   0.03843       188       640    0.9116    0.8959     0.909    0.4303   0.04448   0.02832  0.003071
   511/599     6.73G   0.02154   0.01455 0.0009994   0.03709       162       640    0.9236    0.8887    0.9067     0.429   0.04437   0.02848  0.003331
   512/599     6.73G   0.02208   0.01492  0.001141   0.03814       154       640    0.9206    0.8858    0.9045    0.4224   0.04463   0.02868  0.003285
   513/599     6.73G   0.02099   0.01475 0.0009093   0.03665       164       640     0.951    0.8633     0.906    0.4245   0.04481   0.02898  0.003246
   514/599     6.73G    0.0216   0.01453  0.001171    0.0373       175       640    0.9226    0.8891    0.9049    0.4285   0.04466   0.02888  0.003224
   515/599     6.73G   0.02108   0.01462 0.0009684   0.03667       158       640    0.9225      0.89    0.9055    0.4221   0.04456   0.02885   0.00322
   516/599     6.73G   0.02181   0.01494 0.0009701   0.03772       178       640    0.9219    0.8862    0.9039    0.4259   0.04446   0.02882  0.003134
   517/599     6.73G   0.02201   0.01522  0.000999   0.03823       184       640    0.9231    0.8851    0.9027    0.4321   0.04438   0.02898  0.003143
   518/599     6.73G   0.02145   0.01491 0.0009448    0.0373       189       640    0.9314     0.883    0.9057    0.4332   0.04457   0.02911  0.003212
   519/599     6.73G   0.02128   0.01481 0.0009772   0.03707       136       640    0.9372    0.8756    0.9009    0.4285   0.04466   0.02925  0.003286
   520/599     6.73G    0.0212   0.01451  0.000967   0.03668       143       640    0.9413    0.8714    0.9082    0.4343   0.04461   0.02904  0.003245
   521/599     6.73G   0.02146   0.01505  0.001135   0.03765       165       640    0.9304    0.8743    0.9025    0.4366   0.04489   0.02907  0.003359
   522/599     6.73G   0.02212   0.01492  0.000993   0.03804       151       640    0.9214    0.8813    0.9008    0.4307   0.04502   0.02922  0.003563
   523/599     6.73G   0.02158   0.01492  0.001066   0.03757       172       640    0.9401    0.8687     0.905    0.4251     0.045   0.02926  0.003455
   524/599     6.73G   0.02111   0.01475 0.0009936   0.03686       165       640    0.9295    0.8809    0.9046    0.4302   0.04498   0.02909   0.00332
   525/599     6.73G   0.02112   0.01483 0.0009532    0.0369       173       640    0.9236     0.891    0.9069    0.4342   0.04486   0.02898  0.003393
   526/599     6.73G   0.02199   0.01483  0.001023   0.03784       179       640    0.9249    0.8934    0.9058    0.4326   0.04482   0.02884  0.003554
   527/599     6.73G    0.0213   0.01514  0.001006   0.03744       173       640     0.925    0.8909    0.9049    0.4307   0.04491   0.02876  0.003739
   528/599     6.73G   0.02124   0.01466  0.001034   0.03694       150       640    0.9234    0.8878    0.9064    0.4308   0.04478   0.02879  0.004001
   529/599     6.73G   0.02112   0.01488 0.0009899   0.03699       199       640     0.923     0.883     0.906    0.4333   0.04458   0.02909  0.004162
   530/599     6.73G   0.02159    0.0144 0.0009885   0.03698       181       640    0.9333    0.8859    0.9063    0.4318   0.04442   0.02904   0.00413
   531/599     6.73G   0.02109   0.01471 0.0009987    0.0368       185       640    0.9329    0.8825    0.9072    0.4315   0.04481   0.02909  0.003934
   532/599     6.73G   0.02147   0.01485 0.0009805   0.03731       154       640    0.9244    0.8901    0.9065     0.434   0.04478   0.02899   0.00363
   533/599     6.73G   0.02145   0.01447  0.001115   0.03703       135       640    0.9269    0.8885    0.9065     0.438    0.0447   0.02886  0.003465
   534/599     6.73G   0.02105   0.01477  0.001106   0.03693       169       640    0.9299    0.8821    0.9041     0.432   0.04491   0.02889  0.003445
   535/599     6.73G   0.02169   0.01472  0.001008   0.03742       197       640    0.9239    0.8862    0.9075    0.4273   0.04522   0.02885   0.00354
   536/599     6.73G   0.02187    0.0147  0.001047   0.03762       160       640    0.9262     0.885    0.9015     0.431    0.0453   0.02889   0.00362
   537/599     6.73G   0.02203    0.0147  0.001158   0.03788       171       640    0.9303    0.8854    0.9039    0.4296   0.04529   0.02896  0.003747
   538/599     6.73G   0.02118   0.01421 0.0008815   0.03627       150       640    0.9185    0.8956    0.9082     0.426   0.04509   0.02863  0.003804
   539/599     6.73G    0.0211   0.01432  0.001029   0.03645       170       640    0.9208    0.8951     0.907    0.4304   0.04471   0.02843  0.003843
   540/599     6.73G    0.0213   0.01499  0.001043   0.03733       149       640    0.9196    0.8988    0.9042     0.434   0.04474   0.02843  0.003717
   541/599     6.73G   0.02106   0.01494  0.001095    0.0371       190       640    0.9135    0.9004    0.9059    0.4388   0.04471   0.02823  0.003626
   542/599     6.73G    0.0209    0.0145  0.001042   0.03645       165       640    0.9157    0.9046    0.9061    0.4389    0.0445     0.028  0.003607
   543/599     6.73G   0.02045   0.01445 0.0009616   0.03586       179       640    0.9386    0.8824    0.9079    0.4387   0.04453   0.02795  0.003671
   544/599     6.73G   0.02048   0.01486 0.0009283   0.03627       188       640    0.9293    0.8955    0.9118    0.4371   0.04453   0.02792  0.003716
   545/599     6.73G   0.02117   0.01488  0.001109   0.03716       156       640    0.9299    0.8964    0.9125    0.4347   0.04475   0.02813  0.003761
   546/599     6.73G    0.0211   0.01466 0.0009427    0.0367       179       640    0.9225    0.9035    0.9079    0.4319   0.04472   0.02825  0.003746
   547/599     6.73G    0.0205   0.01475  0.001011   0.03627       161       640    0.9192    0.9063    0.9128    0.4297   0.04464   0.02827  0.003822
   548/599     6.73G   0.02103   0.01466 0.0009135    0.0366       118       640    0.9119    0.9085    0.9066    0.4244   0.04476   0.02841  0.003779
   549/599     6.73G   0.02185   0.01501  0.001097   0.03796       204       640    0.9169    0.9018    0.9069    0.4252    0.0447    0.0285  0.003666
   550/599     6.73G   0.02153   0.01478  0.001105   0.03741       144       640    0.9112    0.9033    0.9059    0.4263   0.04455   0.02851   0.00379
   551/599     6.73G   0.02081   0.01456   0.00099   0.03636       201       640      0.92    0.8959    0.9035    0.4247    0.0445   0.02852  0.003914
   552/599     6.73G   0.02079   0.01432 0.0009897    0.0361       182       640     0.927    0.8859     0.904    0.4253   0.04464   0.02856  0.003971
   553/599     6.73G   0.02071   0.01432   0.00103   0.03606       188       640    0.9427     0.868    0.9024    0.4321   0.04488    0.0287  0.003997
   554/599     6.73G    0.0206   0.01447 0.0009164   0.03598       132       640     0.933    0.8668    0.8981    0.4248   0.04534   0.02915  0.004047
   555/599     6.73G   0.02141   0.01495  0.001074   0.03744       162       640    0.9274    0.8802    0.9035    0.4248   0.04537   0.02933  0.003944
   556/599     6.73G   0.02082   0.01437  0.001011    0.0362       179       640    0.9347    0.8752     0.903    0.4229   0.04515   0.02934  0.003929
   557/599     6.73G   0.02151   0.01479  0.001092   0.03739       170       640    0.9422    0.8744     0.909    0.4285   0.04496   0.02934  0.003867
   558/599     6.73G   0.02093    0.0141  0.001057   0.03608       164       640    0.9363    0.8753    0.9039    0.4245   0.04473   0.02929  0.003743
   559/599     6.73G   0.02093   0.01468 0.0009861   0.03659       147       640    0.9415    0.8821    0.9094    0.4216   0.04465   0.02927  0.003596
   560/599     6.73G   0.02078   0.01453 0.0009573   0.03627       161       640    0.9488    0.8745    0.9064    0.4271   0.04467   0.02927  0.003572
   561/599     6.73G   0.02095   0.01433 0.0009259    0.0362       139       640    0.9232    0.8982    0.9102    0.4336   0.04469   0.02934  0.003686
   562/599     6.73G   0.02079   0.01489 0.0008358   0.03652       157       640    0.9436    0.8791    0.9074    0.4264   0.04486    0.0293  0.003646
   563/599     6.73G   0.02066    0.0141 0.0009707   0.03573       164       640    0.9329    0.8848    0.9111    0.4291   0.04485   0.02928   0.00365
   564/599     6.73G   0.02109   0.01515  0.001172   0.03741       194       640     0.943    0.8775    0.9101     0.428   0.04472   0.02934  0.003514
   565/599     6.73G   0.02095   0.01472  0.001037   0.03671       154       640    0.9397    0.8868    0.9106    0.4311   0.04475   0.02955  0.003542
   566/599     6.73G   0.02083    0.0147  0.001152   0.03668       128       640    0.9258    0.8918    0.9119    0.4283    0.0447    0.0297  0.003517
   567/599     6.73G   0.02112   0.01457  0.001215   0.03691       148       640    0.9205    0.8901    0.9118     0.423   0.04474    0.0298  0.003534
   568/599     6.73G   0.02115   0.01453  0.001242   0.03693       168       640    0.9358     0.879    0.9115    0.4186   0.04479   0.02973  0.003217
   569/599     6.73G   0.02103   0.01498  0.001084   0.03709       189       640    0.9399    0.8803    0.9114    0.4202   0.04458   0.02965  0.002871
   570/599     6.73G   0.02108    0.0147  0.001159   0.03694       183       640    0.9326    0.8852    0.9107     0.423    0.0444   0.02955  0.002742
   571/599     6.73G   0.02062   0.01505 0.0009582   0.03663       189       640    0.9277    0.8918    0.9105    0.4272    0.0444    0.0294  0.002907
   572/599     6.73G    0.0219   0.01514  0.001153   0.03819       158       640    0.9407    0.8851    0.9141    0.4279   0.04455   0.02945  0.002962
   573/599     6.73G   0.02081   0.01438 0.0009906   0.03618       162       640    0.9388    0.8938    0.9149    0.4285    0.0444   0.02934  0.002975
   574/599     6.73G   0.02117   0.01437 0.0009911   0.03653       136       640     0.946    0.8869    0.9154    0.4269   0.04438   0.02938  0.002995
   575/599     6.73G   0.02137   0.01462  0.001001   0.03699       175       640    0.9456    0.8864    0.9153    0.4266   0.04436   0.02938  0.003069
   576/599     6.73G   0.02069   0.01455 0.0009059   0.03615       173       640    0.9439    0.8864    0.9123    0.4248   0.04449   0.02932  0.003193
   577/599     6.73G   0.02058    0.0142  0.001044   0.03582       168       640    0.9416    0.8795    0.9096    0.4252   0.04454   0.02951  0.003155
   578/599     6.73G   0.02081   0.01478 0.0009378   0.03653       128       640    0.9247    0.8892    0.9092    0.4241   0.04453   0.02952  0.003285
   579/599     6.73G   0.02121   0.01456 0.0009868   0.03675       154       640    0.9199    0.8929    0.9094    0.4239   0.04446   0.02934  0.003246
   580/599     6.73G   0.02102   0.01464  0.001092   0.03676       146       640    0.9179    0.8949    0.9085    0.4237   0.04431    0.0295  0.003388
   581/599     6.73G   0.02052   0.01463  0.001087   0.03624       157       640    0.9208     0.877    0.9066    0.4277    0.0441    0.0296    0.0036
   582/599     6.73G   0.02127   0.01454  0.001114   0.03692       171       640    0.9231     0.892    0.9096    0.4262   0.04399   0.02933  0.003757
   583/599     6.73G   0.02058   0.01409 0.0008339    0.0355       145       640    0.9218    0.8896    0.9101    0.4251   0.04399   0.02915  0.003813
   584/599     6.73G   0.02035   0.01427 0.0009258   0.03554       180       640    0.9426    0.8799    0.9121    0.4289   0.04412   0.02932  0.003782
   585/599     6.73G    0.0207   0.01438   0.00105   0.03613       172       640    0.9386    0.8823    0.9097    0.4252   0.04423   0.02942  0.003741
   586/599     6.73G    0.0206   0.01494 0.0009733   0.03652       161       640     0.936    0.8799    0.9108    0.4234   0.04437   0.02941  0.003601
   587/599     6.73G   0.02077    0.0148  0.000896   0.03647       177       640    0.9386    0.8743     0.909    0.4221   0.04452   0.02957  0.003478
   588/599     6.73G   0.02072   0.01491  0.001073   0.03671       177       640    0.9379    0.8714    0.9068    0.4195    0.0447   0.02973  0.003414
   589/599     6.73G   0.02061   0.01419  0.001026   0.03582       158       640    0.9504    0.8672    0.9081    0.4234   0.04469   0.02988  0.003399
   590/599     6.73G   0.02097   0.01439  0.001029   0.03638       176       640    0.9436    0.8711    0.9046     0.421   0.04464   0.03002  0.003666
   591/599     6.73G   0.02039   0.01472  0.001046   0.03615       194       640    0.9349    0.8701     0.905    0.4241   0.04465   0.02995  0.003776
   592/599     6.73G    0.0204   0.01456 0.0009152   0.03588       162       640    0.9338     0.873    0.9027    0.4209   0.04471   0.02989  0.003811
   593/599     6.73G   0.02072   0.01403  0.001071   0.03582       147       640    0.9374    0.8731    0.9047    0.4226   0.04456   0.02986  0.003676
   594/599     6.73G   0.02088   0.01491  0.001003    0.0368       175       640    0.9402    0.8716    0.9049    0.4232   0.04464   0.02984  0.003741
   595/599     6.73G   0.02026   0.01442 0.0009342   0.03562       146       640    0.9437    0.8701    0.9069    0.4275   0.04471   0.02974  0.003776
   596/599     6.73G   0.02111   0.01456  0.001106   0.03678       152       640    0.9438    0.8645    0.9041    0.4292   0.04479   0.02983  0.003851
   597/599     6.73G   0.02119   0.01478  0.001115   0.03709       162       640    0.9177    0.8909    0.9068     0.427    0.0448   0.02965  0.003885
   598/599     6.73G    0.0207   0.01423 0.0009796   0.03591       179       640     0.943    0.8699    0.9027    0.4262   0.04464    0.0295  0.003905
   599/599     6.73G   0.02035    0.0146  0.000923   0.03588       159       640    0.9469    0.8713    0.9073    0.4257   0.04452   0.02948   0.00391
